Date;Time;Operation Mode;System Status;Flow [m³/h] W1-BF1;Flow [m³/h] W3-BF1 OR HW VFD Speed [Hz];Inlet Pressure [Bar];Outlet Pressure [Bar];Diff. Pressure [Bar];Uv Unit Temperature [°C];Uv-I Sensor [W/m²];Total Lamp Pwr [kW];Calculated [m³];ByPass;Alarm;Flow Limit;Allowed Flow [m³];FullTime
25-02-2023;00:59:35;Ballast;Running Ballast;296;0;3,85;3,76;0,09;3,4;557;72,003;583,7;System In Line;System Ok;500;298,125;25-02-2023 00:59
25-02-2023;00:59:40;Ballast;Running Ballast;297;0;3,84;3,76;0,09;3,3;557;72,005;584,1;System In Line;System Ok;500;298,125;25-02-2023 00:59
25-02-2023;00:59:46;Ballast;Running Ballast;297;0;3,84;3,75;0,09;3,2;557;72;584,6;System In Line;System Ok;500;298,125;25-02-2023 00:59
25-02-2023;00:59:52;Ballast;Running Ballast;294;0;3,84;3,77;0,08;3,1;557;72,002;585;System In Line;System Ok;500;298,125;25-02-2023 00:59
25-02-2023;00:59:57;Ballast;Running Ballast;296;0;3,84;3,76;0,08;3;557;72;585,5;System In Line;System Ok;500;298,125;25-02-2023 00:59
25-02-2023;01:00:03;Ballast;Running Ballast;297;0;3,84;3,76;0,08;2,9;557;71,995;585,9;System In Line;System Ok;500;298,125;25-02-2023 01:00
25-02-2023;01:00:09;Ballast;Running Ballast;296;0;3,84;3,75;0,08;2,9;557;71,997;586,4;System In Line;System Ok;500;298,125;25-02-2023 01:00
25-02-2023;01:00:14;Ballast;Running Ballast;296;0;3,85;3,75;0,09;2,8;558;72,002;586,8;System In Line;System Ok;500;298,75;25-02-2023 01:00
25-02-2023;01:00:20;Ballast;Running Ballast;298;0;3,85;3,75;0,09;2,8;558;72,006;587,3;System In Line;System Ok;500;298,75;25-02-2023 01:00
25-02-2023;01:00:25;Ballast;Running Ballast;296;0;3,85;3,74;0,09;2,8;558;72,006;587,7;System In Line;System Ok;500;298,75;25-02-2023 01:00
25-02-2023;01:00:31;Ballast;Running Ballast;297;0;3,85;3,75;0,09;2,7;558;72,004;588,2;System In Line;System Ok;500;298,75;25-02-2023 01:00
25-02-2023;01:00:36;Ballast;Running Ballast;296;0;3,84;3,75;0,09;2,7;558;71,999;588,6;System In Line;System Ok;500;298,75;25-02-2023 01:00
25-02-2023;01:00:42;Ballast;Running Ballast;297;0;3,84;3,75;0,09;2,7;558;72;589,1;System In Line;System Ok;500;298,75;25-02-2023 01:00
25-02-2023;01:00:47;Ballast;Running Ballast;306;0;3,78;3,68;0,09;2,6;558;71,998;589,6;System In Line;System Ok;500;298,75;25-02-2023 01:00
25-02-2023;01:00:53;Ballast;Running Ballast;313;0;3,8;3,7;0,1;2,6;558;72,008;590,1;System In Line;System Ok;500;298,75;25-02-2023 01:00
25-02-2023;01:00:58;Ballast;Running Ballast;313;0;3,81;3,71;0,1;2,6;558;72,009;590,5;System In Line;System Ok;500;298,75;25-02-2023 01:00
25-02-2023;01:01:04;Ballast;Running Ballast;306;0;3,84;3,75;0,1;2,6;558;72,012;591;System In Line;System Ok;500;298,75;25-02-2023 01:01
25-02-2023;01:01:09;Ballast;Running Ballast;298;0;3,84;3,75;0,09;2,5;558;72,003;591,4;System In Line;System Ok;500;298,75;25-02-2023 01:01
25-02-2023;01:01:15;Ballast;Running Ballast;294;0;3,84;3,74;0,09;2,5;558;71,999;591,9;System In Line;System Ok;500;298,75;25-02-2023 01:01
25-02-2023;01:01:20;Ballast;Running Ballast;298;0;3,85;3,75;0,1;2,5;558;72,008;592,3;System In Line;System Ok;500;298,75;25-02-2023 01:01
25-02-2023;01:01:26;Ballast;Running Ballast;296;0;3,84;3,74;0,1;2,5;558;71,997;592,8;System In Line;System Ok;500;298,75;25-02-2023 01:01
25-02-2023;01:01:31;Ballast;Running Ballast;296;0;3,85;3,75;0,1;2,5;559;72,01;593,3;System In Line;System Ok;500;299,375;25-02-2023 01:01
25-02-2023;01:01:37;Ballast;Running Ballast;298;0;3,83;3,74;0,1;2,5;559;72,005;593,8;System In Line;System Ok;500;299,375;25-02-2023 01:01
25-02-2023;01:01:42;Ballast;Running Ballast;297;0;3,84;3,74;0,1;2,5;559;71,991;594,2;System In Line;System Ok;500;299,375;25-02-2023 01:01
25-02-2023;01:01:48;Ballast;Running Ballast;298;0;3,86;3,74;0,1;2,4;559;72;594,7;System In Line;System Ok;500;299,375;25-02-2023 01:01
25-02-2023;01:01:53;Ballast;Running Ballast;298;0;3,84;3,74;0,11;2,4;559;71,986;595,1;System In Line;System Ok;500;299,375;25-02-2023 01:01
25-02-2023;01:01:59;Ballast;Running Ballast;298;0;3,84;3,75;0,1;2,4;559;72,015;595,6;System In Line;System Ok;500;299,375;25-02-2023 01:01
25-02-2023;01:02:04;Ballast;Running Ballast;296;0;3,84;3,74;0,1;2,4;559;72,013;596;System In Line;System Ok;500;299,375;25-02-2023 01:02
25-02-2023;01:02:10;Ballast;Running Ballast;298;0;3,85;3,75;0,1;2,4;559;71,997;596,5;System In Line;System Ok;500;299,375;25-02-2023 01:02
25-02-2023;01:02:15;Ballast;Running Ballast;299;0;3,84;3,75;0,1;2,4;559;72,001;596,9;System In Line;System Ok;500;299,375;25-02-2023 01:02
25-02-2023;01:02:21;Ballast;Running Ballast;299;0;3,85;3,75;0,1;2,4;559;72,004;597,4;System In Line;System Ok;500;299,375;25-02-2023 01:02
25-02-2023;01:02:26;Ballast;Running Ballast;297;0;3,85;3,74;0,1;2,3;559;71,99;597,8;System In Line;System Ok;500;299,375;25-02-2023 01:02
25-02-2023;01:02:32;Ballast;Running Ballast;297;0;3,84;3,74;0,1;2,3;559;71,99;598,3;System In Line;System Ok;500;299,375;25-02-2023 01:02
25-02-2023;01:02:37;Ballast;Running Ballast;297;0;3,85;3,73;0,11;2,3;559;71,992;598,7;System In Line;System Ok;500;299,375;25-02-2023 01:02
25-02-2023;01:02:43;Ballast;Running Ballast;297;0;3,83;3,74;0,11;2,3;559;72,001;599,2;System In Line;System Ok;500;299,375;25-02-2023 01:02
25-02-2023;01:02:48;Ballast;Running Ballast;297;0;3,85;3,74;0,1;2,3;559;71,992;599,6;System In Line;System Ok;500;299,375;25-02-2023 01:02
25-02-2023;01:02:54;Ballast;Running Ballast;296;0;3,85;3,74;0,11;2,3;559;72,005;600,1;System In Line;System Ok;500;299,375;25-02-2023 01:02
25-02-2023;01:02:59;Ballast;Running Ballast;298;0;3,85;3,75;0,11;2,3;559;71,998;600,5;System In Line;System Ok;500;299,375;25-02-2023 01:02
25-02-2023;01:03:05;Ballast;Running Ballast;297;0;3,84;3,74;0,1;2,3;559;72,003;601;System In Line;System Ok;500;299,375;25-02-2023 01:03
25-02-2023;01:03:10;Ballast;Running Ballast;298;0;3,84;3,72;0,11;2,3;559;72,013;601,4;System In Line;System Ok;500;299,375;25-02-2023 01:03
25-02-2023;01:03:16;Ballast;Running Ballast;297;0;3,84;3,72;0,12;2,3;559;72,003;601,9;System In Line;System Ok;500;299,375;25-02-2023 01:03
25-02-2023;01:03:21;Ballast;Running Ballast;301;0;3,85;3,74;0,12;2,3;559;71,997;602,4;System In Line;System Ok;500;299,375;25-02-2023 01:03
25-02-2023;01:03:27;Ballast;Running Ballast;298;0;3,85;3,74;0,11;2,3;559;72,001;602,9;System In Line;System Ok;500;299,375;25-02-2023 01:03
25-02-2023;01:03:32;Ballast;Running Ballast;298;0;3,84;3,74;0,11;2,3;559;72,001;603,3;System In Line;System Ok;500;299,375;25-02-2023 01:03
25-02-2023;01:03:38;Ballast;Running Ballast;298;0;3,85;3,73;0,11;2,3;559;72,009;603,8;System In Line;System Ok;500;299,375;25-02-2023 01:03
25-02-2023;01:03:43;Ballast;Running Ballast;295;0;3,84;3,73;0,11;2,3;559;71,996;604,2;System In Line;System Ok;500;299,375;25-02-2023 01:03
25-02-2023;01:03:49;Ballast;Running Ballast;299;0;3,83;3,72;0,11;2,2;559;72,003;604,7;System In Line;System Ok;500;299,375;25-02-2023 01:03
25-02-2023;01:03:54;Ballast;Running Ballast;300;0;3,83;3,71;0,11;2,2;559;71,998;605,1;System In Line;System Ok;500;299,375;25-02-2023 01:03
25-02-2023;01:04:00;Ballast;Running Ballast;299;0;3,83;3,7;0,12;2,2;559;72,006;605,6;System In Line;System Ok;500;299,375;25-02-2023 01:04
25-02-2023;01:04:05;Ballast;Running Ballast;301;0;3,84;3,71;0,12;2,2;560;71,997;606;System In Line;System Ok;500;300;25-02-2023 01:04
25-02-2023;01:04:10;Ballast;Running Ballast;300;0;3,84;3,72;0,13;2,2;560;72,013;606,5;System In Line;System Ok;500;300;25-02-2023 01:04
25-02-2023;01:04:15;Ballast;Running Ballast;299;0;3,83;3,71;0,13;2,2;560;71,997;606,9;System In Line;System Ok;500;300;25-02-2023 01:04
25-02-2023;01:04:21;Ballast;Running Ballast;300;0;3,85;3,72;0,12;2,2;560;72,018;607,4;System In Line;System Ok;500;300;25-02-2023 01:04
25-02-2023;01:04:26;Ballast;Running Ballast;300;0;3,84;3,73;0,12;2,2;560;71,996;607,8;System In Line;System Ok;500;300;25-02-2023 01:04
25-02-2023;01:04:32;Ballast;Running Ballast;299;0;3,85;3,72;0,12;2,2;560;72,003;608,3;System In Line;System Ok;500;300;25-02-2023 01:04
25-02-2023;01:04:37;Ballast;Running Ballast;301;0;3,84;3,7;0,12;2,2;560;71,994;608,8;System In Line;System Ok;500;300;25-02-2023 01:04
25-02-2023;01:04:43;Ballast;Running Ballast;300;0;3,84;3,71;0,12;2,2;560;72,012;609,3;System In Line;System Ok;500;300;25-02-2023 01:04
25-02-2023;01:04:48;Ballast;Running Ballast;299;0;3,84;3,71;0,13;2,2;560;72,001;609,7;System In Line;System Ok;500;300;25-02-2023 01:04
25-02-2023;01:04:54;Ballast;Running Ballast;300;0;3,84;3,71;0,13;2,2;560;71,996;610,2;System In Line;System Ok;500;300;25-02-2023 01:04
25-02-2023;01:04:59;Ballast;Running Ballast;299;0;3,86;3,71;0,14;2,2;560;71,995;610,6;System In Line;System Ok;500;300;25-02-2023 01:04
25-02-2023;01:05:05;Ballast;Running Ballast;294;0;3,84;3,71;0,14;2,2;559;71,995;611,1;System In Line;System Ok;500;299,375;25-02-2023 01:05
25-02-2023;01:05:11;Ballast;Running Ballast;299;0;3,84;3,71;0,13;2,2;560;72,004;611,5;System In Line;System Ok;500;299,375;25-02-2023 01:05
25-02-2023;01:05:16;Ballast;Running Ballast;297;0;3,83;3,71;0,14;2,2;560;72,001;612;System In Line;System Ok;500;300;25-02-2023 01:05
25-02-2023;01:05:21;Ballast;Running Ballast;297;0;3,85;3,71;0,14;2,2;559;71,993;612,4;System In Line;System Ok;500;300;25-02-2023 01:05
25-02-2023;01:05:27;Ballast;Running Ballast;299;0;3,85;3,71;0,14;2,2;559;72,001;612,9;System In Line;System Ok;500;299,375;25-02-2023 01:05
25-02-2023;01:05:32;Ballast;Running Ballast;298;0;3,85;3,71;0,14;2,1;559;72,001;613,3;System In Line;System Ok;500;299,375;25-02-2023 01:05
25-02-2023;01:05:38;Ballast;Running Ballast;299;0;3,85;3,7;0,14;2,1;559;71,997;613,8;System In Line;System Ok;500;299,375;25-02-2023 01:05
25-02-2023;01:05:43;Ballast;Running Ballast;295;0;3,84;3,7;0,14;2,1;559;72,003;614,2;System In Line;System Ok;500;299,375;25-02-2023 01:05
25-02-2023;01:05:49;Ballast;Running Ballast;299;0;3,84;3,7;0,14;2,1;559;71,995;614,7;System In Line;System Ok;500;299,375;25-02-2023 01:05
25-02-2023;01:05:54;Ballast;Running Ballast;298;0;3,84;3,7;0,14;2,1;559;71,997;615,1;System In Line;System Ok;500;299,375;25-02-2023 01:05
25-02-2023;01:06:00;Ballast;Running Ballast;299;0;3,85;3,7;0,14;2,1;559;72,006;615,6;System In Line;System Ok;500;298,75;25-02-2023 01:06
25-02-2023;01:06:05;Ballast;Running Ballast;298;0;3,84;3,7;0,15;2,1;559;71,987;616;System In Line;System Ok;500;298,75;25-02-2023 01:06
25-02-2023;01:06:11;Ballast;Running Ballast;296;0;3,85;3,71;0,15;2,1;558;72;616,5;System In Line;System Ok;500;298,75;25-02-2023 01:06
25-02-2023;01:06:16;Ballast;Running Ballast;297;0;3,85;3,71;0,14;2,1;558;71,997;617;System In Line;System Ok;500;298,75;25-02-2023 01:06
25-02-2023;01:06:22;Ballast;Running Ballast;298;0;3,85;3,7;0,14;2,1;558;71,988;617,4;System In Line;System Ok;500;298,75;25-02-2023 01:06
25-02-2023;01:06:27;Ballast;Running Ballast;298;0;3,85;3,69;0,15;2,1;558;72,002;617,9;System In Line;System Ok;500;298,75;25-02-2023 01:06
25-02-2023;01:06:33;Ballast;Running Ballast;297;0;3,84;3,7;0,15;2,1;558;71,993;618,4;System In Line;System Ok;500;298,75;25-02-2023 01:06
25-02-2023;01:06:38;Ballast;Running Ballast;297;0;3,85;3,69;0,15;2,1;558;72,001;618,8;System In Line;System Ok;500;298,75;25-02-2023 01:06
25-02-2023;01:06:44;Ballast;Running Ballast;300;0;3,86;3,7;0,15;2,1;557;72,005;619,3;System In Line;System Ok;500;298,125;25-02-2023 01:06
25-02-2023;01:06:49;Ballast;Running Ballast;297;0;3,84;3,69;0,15;2,1;557;71,999;619,7;System In Line;System Ok;500;298,125;25-02-2023 01:06
25-02-2023;01:06:55;Ballast;Running Ballast;297;0;3,86;3,69;0,15;2,1;557;72,009;620,2;System In Line;System Ok;500;298,125;25-02-2023 01:06
25-02-2023;01:07:00;Ballast;Running Ballast;298;0;3,85;3,69;0,16;2,1;557;71,998;620,6;System In Line;System Ok;500;298,125;25-02-2023 01:07
25-02-2023;01:07:06;Ballast;Running Ballast;297;0;3,86;3,7;0,16;2,1;557;71,996;621,1;System In Line;System Ok;500;298,125;25-02-2023 01:07
25-02-2023;01:07:11;Ballast;Running Ballast;297;0;3,84;3,69;0,16;2,1;557;71,983;621,5;System In Line;System Ok;500;298,125;25-02-2023 01:07
25-02-2023;01:07:17;Ballast;Running Ballast;297;0;3,84;3,69;0,16;2;557;71,994;622;System In Line;System Ok;500;298,125;25-02-2023 01:07
25-02-2023;01:07:22;Ballast;Running Ballast;297;0;3,85;3,68;0,16;2;556;72,012;622,4;System In Line;System Ok;500;297,5;25-02-2023 01:07
25-02-2023;01:07:28;Ballast;Running Ballast;297;0;3,85;3,69;0,17;2;556;72,009;622,9;System In Line;System Ok;500;297,5;25-02-2023 01:07
25-02-2023;01:07:33;Ballast;Running Ballast;297;0;3,85;3,69;0,16;2;556;71,987;623,3;System In Line;System Ok;500;297,5;25-02-2023 01:07
25-02-2023;01:07:39;Ballast;Running Ballast;296;0;3,81;3,63;0,16;2;556;72,003;623,8;System In Line;System Ok;500;297,5;25-02-2023 01:07
25-02-2023;01:07:44;Ballast;Running Ballast;315;0;3,8;3,63;0,17;2;556;72,012;624,2;System In Line;System Ok;500;297,5;25-02-2023 01:07
25-02-2023;01:07:50;Ballast;Running Ballast;311;0;3,8;3,63;0,18;2;556;71,999;624,8;System In Line;System Ok;500;297,5;25-02-2023 01:07
25-02-2023;01:07:55;Ballast;Running Ballast;310;0;3,8;3,62;0,18;2;556;71,993;625,2;System In Line;System Ok;500;297,5;25-02-2023 01:07
25-02-2023;01:08:01;Ballast;Running Ballast;302;0;3,84;3,67;0,17;2;556;71,989;625,7;System In Line;System Ok;500;297,5;25-02-2023 01:08
25-02-2023;01:08:06;Ballast;Running Ballast;296;0;3,85;3,68;0,17;2;556;71,994;626,1;System In Line;System Ok;500;297,5;25-02-2023 01:08
25-02-2023;01:08:12;Ballast;Running Ballast;297;0;3,84;3,66;0,17;2;556;71,995;626,6;System In Line;System Ok;500;297,5;25-02-2023 01:08
25-02-2023;01:08:17;Ballast;Running Ballast;296;0;3,84;3,67;0,17;2;555;71,995;627;System In Line;System Ok;500;296,875;25-02-2023 01:08
25-02-2023;01:08:23;Ballast;Running Ballast;295;0;3,85;3,66;0,18;2;555;72,003;627,5;System In Line;System Ok;500;296,875;25-02-2023 01:08
25-02-2023;01:08:28;Ballast;Running Ballast;295;0;3,84;3,67;0,18;2;555;72,01;627,9;System In Line;System Ok;500;296,875;25-02-2023 01:08
25-02-2023;01:08:34;Ballast;Running Ballast;295;0;3,84;3,66;0,18;2;555;72,01;628,4;System In Line;System Ok;500;296,875;25-02-2023 01:08
25-02-2023;01:08:39;Ballast;Running Ballast;297;0;3,83;3,65;0,18;2;555;71,996;628,8;System In Line;System Ok;500;296,875;25-02-2023 01:08
25-02-2023;01:08:45;Ballast;Running Ballast;297;0;3,85;3,67;0,18;2;554;72,005;629,3;System In Line;System Ok;500;296,25;25-02-2023 01:08
25-02-2023;01:08:50;Ballast;Running Ballast;296;0;3,83;3,65;0,18;2;554;72,011;629,7;System In Line;System Ok;500;296,25;25-02-2023 01:08
25-02-2023;01:08:56;Ballast;Running Ballast;296;0;3,84;3,65;0,18;2,1;554;71,995;630,2;System In Line;System Ok;500;296,25;25-02-2023 01:08
25-02-2023;01:09:01;Ballast;Filter Flushing;315;20;3,74;3,68;0,15;2,1;552;71,996;630,6;System In Line;System Ok;500;295;25-02-2023 01:09
25-02-2023;01:09:07;Ballast;Filter Flushing;320;48;3,79;3,75;0,08;2,1;553;72,008;631,2;System In Line;System Ok;500;295,625;25-02-2023 01:09
25-02-2023;01:09:12;Ballast;Running Ballast;309;33;3,84;3,8;0,04;2,2;554;71,995;631,6;System In Line;System Ok;500;296,25;25-02-2023 01:09
25-02-2023;01:09:18;Ballast;Running Ballast;283;5;3,9;3,86;0,04;2,4;554;71,999;632,1;System In Line;System Ok;500;296,25;25-02-2023 01:09
25-02-2023;01:09:24;Ballast;Running Ballast;278;0;3,9;3,86;0,04;2,6;554;72,009;632,5;System In Line;System Ok;500;296,25;25-02-2023 01:09
25-02-2023;01:09:29;Ballast;Running Ballast;279;0;3,89;3,86;0,04;2,8;553;71,996;633;System In Line;System Ok;500;296,25;25-02-2023 01:09
25-02-2023;01:09:34;Ballast;Running Ballast;284;0;3,88;3,83;0,04;2,8;553;72,003;633,3;System In Line;System Ok;500;295,625;25-02-2023 01:09
25-02-2023;01:09:40;Ballast;Running Ballast;288;0;3,88;3,83;0,04;3;553;72,003;633,8;System In Line;System Ok;500;295,625;25-02-2023 01:09
25-02-2023;01:09:45;Ballast;Running Ballast;286;0;3,88;3,84;0,04;3;553;72,005;634,2;System In Line;System Ok;500;295,625;25-02-2023 01:09
25-02-2023;01:09:51;Ballast;Running Ballast;286;0;3,88;3,85;0,04;3;553;71,999;634,7;System In Line;System Ok;500;295,625;25-02-2023 01:09
25-02-2023;01:09:56;Ballast;Running Ballast;291;0;3,82;3,78;0,04;3,1;553;71,989;635,1;System In Line;System Ok;500;295,625;25-02-2023 01:09
25-02-2023;01:10:02;Ballast;Running Ballast;308;0;3,81;3,77;0,04;3,1;553;72,006;635,6;System In Line;System Ok;500;295,625;25-02-2023 01:10
25-02-2023;01:10:07;Ballast;Running Ballast;308;0;3,83;3,78;0,04;3,2;553;71,994;636;System In Line;System Ok;500;295,625;25-02-2023 01:10
25-02-2023;01:10:13;Ballast;Running Ballast;307;0;3,84;3,81;0,05;3,2;553;72,017;636,5;System In Line;System Ok;500;295,625;25-02-2023 01:10
25-02-2023;01:10:18;Ballast;Running Ballast;296;0;3,86;3,82;0,04;3,2;553;71,994;637;System In Line;System Ok;500;295,625;25-02-2023 01:10
25-02-2023;01:10:24;Ballast;Running Ballast;294;0;3,86;3,82;0,04;3,2;553;71,99;637,5;System In Line;System Ok;500;295,625;25-02-2023 01:10
25-02-2023;01:10:30;Ballast;Running Ballast;296;0;3,87;3,83;0,04;3,3;552;72,008;637,9;System In Line;System Ok;500;295,625;25-02-2023 01:10
25-02-2023;01:10:35;Ballast;Running Ballast;293;0;3,87;3,82;0,04;3,3;552;71,993;638,4;System In Line;System Ok;500;295;25-02-2023 01:10
25-02-2023;01:10:40;Ballast;Running Ballast;293;0;3,87;3,82;0,04;3,3;552;72,001;638,8;System In Line;System Ok;500;295;25-02-2023 01:10
25-02-2023;01:10:46;Ballast;Running Ballast;294;0;3,85;3,82;0,04;3,4;552;72,005;639,3;System In Line;System Ok;500;295;25-02-2023 01:10
25-02-2023;01:10:51;Ballast;Running Ballast;293;0;3,85;3,82;0,04;3,4;552;71,986;639,7;System In Line;System Ok;500;295;25-02-2023 01:10
25-02-2023;01:10:57;Ballast;Running Ballast;295;0;3,86;3,81;0,04;3,4;552;72,007;640,2;System In Line;System Ok;500;295;25-02-2023 01:10
25-02-2023;01:11:02;Ballast;Running Ballast;294;0;3,84;3,8;0,04;3,4;552;71,978;640,6;System In Line;System Ok;500;295;25-02-2023 01:11
25-02-2023;01:11:08;Ballast;Running Ballast;294;0;3,86;3,82;0,04;3,3;552;72,017;641,1;System In Line;System Ok;500;295;25-02-2023 01:11
25-02-2023;01:11:13;Ballast;Running Ballast;297;0;3,85;3,8;0,05;3,3;552;71,99;641,5;System In Line;System Ok;500;295;25-02-2023 01:11
25-02-2023;01:11:19;Ballast;Running Ballast;296;0;3,86;3,81;0,05;3,3;552;72,015;642;System In Line;System Ok;500;295;25-02-2023 01:11
25-02-2023;01:11:24;Ballast;Running Ballast;294;0;3,87;3,82;0,05;3,2;552;71,991;642,4;System In Line;System Ok;500;295;25-02-2023 01:11
25-02-2023;01:11:30;Ballast;Running Ballast;293;0;3,85;3,81;0,05;3,2;552;72,011;642,9;System In Line;System Ok;500;295;25-02-2023 01:11
25-02-2023;01:11:35;Ballast;Running Ballast;293;0;3,86;3,81;0,04;3,2;552;71,986;643,3;System In Line;System Ok;500;295;25-02-2023 01:11
25-02-2023;01:11:41;Ballast;Running Ballast;297;0;3,85;3,81;0,04;3,1;552;72,009;643,8;System In Line;System Ok;500;295;25-02-2023 01:11
25-02-2023;01:11:46;Ballast;Running Ballast;296;0;3,85;3,81;0,05;3;551;71,996;644,2;System In Line;System Ok;500;294,375;25-02-2023 01:11
25-02-2023;01:11:52;Ballast;Running Ballast;295;0;3,87;3,81;0,05;2,9;551;72,002;644,7;System In Line;System Ok;500;295;25-02-2023 01:11
25-02-2023;01:11:58;Ballast;Running Ballast;295;0;3,86;3,81;0,05;2,9;552;72,003;645,1;System In Line;System Ok;500;295;25-02-2023 01:11
25-02-2023;01:12:03;Ballast;Running Ballast;296;0;3,86;3,81;0,05;2,9;552;72,012;645,6;System In Line;System Ok;500;295;25-02-2023 01:12
25-02-2023;01:12:09;Ballast;Running Ballast;295;0;3,86;3,82;0,04;2,8;552;71,998;646;System In Line;System Ok;500;294,375;25-02-2023 01:12
25-02-2023;01:12:14;Ballast;Running Ballast;296;0;3,85;3,82;0,04;2,8;551;72,006;646,5;System In Line;System Ok;500;294,375;25-02-2023 01:12
25-02-2023;01:12:20;Ballast;Running Ballast;295;0;3,85;3,79;0,04;2,7;551;72,001;646,9;System In Line;System Ok;500;294,375;25-02-2023 01:12
25-02-2023;01:12:25;Ballast;Running Ballast;295;0;3,85;3,8;0,05;2,7;551;72,007;647,4;System In Line;System Ok;500;294,375;25-02-2023 01:12
25-02-2023;01:12:31;Ballast;Running Ballast;294;0;3,84;3,81;0,04;2,7;551;72,007;647,8;System In Line;System Ok;500;294,375;25-02-2023 01:12
25-02-2023;01:12:36;Ballast;Running Ballast;297;0;3,84;3,8;0,04;2,7;551;72,001;648,3;System In Line;System Ok;500;294,375;25-02-2023 01:12
25-02-2023;01:12:42;Ballast;Running Ballast;293;0;3,85;3,8;0,04;2,6;551;72,004;648,7;System In Line;System Ok;500;294,375;25-02-2023 01:12
25-02-2023;01:12:47;Ballast;Running Ballast;295;0;3,85;3,8;0,05;2,6;551;72,007;649,2;System In Line;System Ok;500;294,375;25-02-2023 01:12
25-02-2023;01:12:53;Ballast;Running Ballast;292;0;3,86;3,8;0,05;2,6;551;72,009;649,6;System In Line;System Ok;500;294,375;25-02-2023 01:12
25-02-2023;01:12:58;Ballast;Running Ballast;295;0;3,86;3,82;0,05;2,6;551;72,004;650,1;System In Line;System Ok;500;294,375;25-02-2023 01:12
25-02-2023;01:13:04;Ballast;Running Ballast;293;0;3,85;3,81;0,05;2,5;551;72,004;650,5;System In Line;System Ok;500;294,375;25-02-2023 01:13
25-02-2023;01:13:09;Ballast;Running Ballast;294;0;3,86;3,8;0,05;2,5;551;72,001;651;System In Line;System Ok;500;294,375;25-02-2023 01:13
25-02-2023;01:13:15;Ballast;Running Ballast;293;0;3,86;3,8;0,05;2,5;551;71,995;651,4;System In Line;System Ok;500;294,375;25-02-2023 01:13
25-02-2023;01:13:20;Ballast;Running Ballast;294;0;3,86;3,8;0,05;2,5;551;71,995;651,9;System In Line;System Ok;500;294,375;25-02-2023 01:13
25-02-2023;01:13:26;Ballast;Running Ballast;294;0;3,85;3,8;0,05;2,5;551;72,001;652,3;System In Line;System Ok;500;294,375;25-02-2023 01:13
25-02-2023;01:13:31;Ballast;Running Ballast;293;0;3,86;3,81;0,05;2,5;551;71,992;652,8;System In Line;System Ok;500;294,375;25-02-2023 01:13
25-02-2023;01:13:37;Ballast;Running Ballast;294;0;3,86;3,8;0,05;2,4;551;72,003;653,2;System In Line;System Ok;500;294,375;25-02-2023 01:13
25-02-2023;01:13:42;Ballast;Running Ballast;293;0;3,86;3,81;0,05;2,4;551;72;653,7;System In Line;System Ok;500;294,375;25-02-2023 01:13
25-02-2023;01:13:48;Ballast;Running Ballast;291;0;3,85;3,8;0,05;2,4;551;71,995;654,1;System In Line;System Ok;500;294,375;25-02-2023 01:13
25-02-2023;01:13:53;Ballast;Running Ballast;295;0;3,85;3,8;0,05;2,4;551;72,005;654,6;System In Line;System Ok;500;294,375;25-02-2023 01:13
25-02-2023;01:13:59;Ballast;Running Ballast;292;0;3,85;3,8;0,05;2,4;551;72,011;655;System In Line;System Ok;500;294,375;25-02-2023 01:13
25-02-2023;01:14:04;Ballast;Running Ballast;293;0;3,86;3,81;0,06;2,4;551;72,014;655,5;System In Line;System Ok;500;294,375;25-02-2023 01:14
25-02-2023;01:14:10;Ballast;Running Ballast;295;0;3,85;3,8;0,05;2,4;551;72,009;655,9;System In Line;System Ok;500;294,375;25-02-2023 01:14
25-02-2023;01:14:15;Ballast;Running Ballast;295;0;3,86;3,8;0,05;2,4;551;71,996;656,4;System In Line;System Ok;500;294,375;25-02-2023 01:14
25-02-2023;01:14:21;Ballast;Running Ballast;294;0;3,85;3,79;0,06;2,3;551;71,99;656,8;System In Line;System Ok;500;295;25-02-2023 01:14
25-02-2023;01:14:26;Ballast;Running Ballast;296;0;3,86;3,8;0,06;2,3;551;72,01;657,3;System In Line;System Ok;500;294,375;25-02-2023 01:14
25-02-2023;01:14:32;Ballast;Running Ballast;295;0;3,85;3,79;0,06;2,3;551;72;657,7;System In Line;System Ok;500;294,375;25-02-2023 01:14
25-02-2023;01:14:37;Ballast;Running Ballast;296;0;3,85;3,81;0,05;2,3;551;72,002;658,2;System In Line;System Ok;500;295;25-02-2023 01:14
25-02-2023;01:14:43;Ballast;Running Ballast;296;0;3,85;3,8;0,05;2,3;551;72,006;658,6;System In Line;System Ok;500;294,375;25-02-2023 01:14
25-02-2023;01:14:48;Ballast;Running Ballast;296;0;3,86;3,8;0,06;2,3;551;72,008;659,1;System In Line;System Ok;500;294,375;25-02-2023 01:14
25-02-2023;01:14:54;Ballast;Running Ballast;295;0;3,85;3,79;0,05;2,3;551;72,002;659,5;System In Line;System Ok;500;294,375;25-02-2023 01:14
25-02-2023;01:14:59;Ballast;Running Ballast;292;0;3,85;3,81;0,05;2,3;551;72,005;660;System In Line;System Ok;500;294,375;25-02-2023 01:14
25-02-2023;01:15:05;Ballast;Running Ballast;295;0;3,86;3,8;0,05;2,3;551;72,005;660,4;System In Line;System Ok;500;294,375;25-02-2023 01:15
